Id,SalePrice
842,133660.4304640394
2739,163892.4355769128
2509,162010.47087245624
1007,209710.515139572
2610,180014.24993742738
1952,96670.30729056608
2719,191781.84421549563
2921,101641.51865451387
1966,129457.50266654571
292,120755.84563472397
1204,190628.9676158627
1829,241594.54372575833
2419,183182.95743356162
391,161139.40137487923
798,115453.18382460621
481,194952.67635162317
193,214058.15525683304
555,115085.31245767276
899,76401.45142190019
2357,176814.31093334392
328,122009.86728360137
1356,114310.2543938362
1154,110258.55624905517
1730,182082.69592343876
2249,141515.92780577083
1119,267487.27218574943
2856,122696.88209747746
1394,134769.29323815813
2587,116737.16740225539
61,348004.98562461435
2661,188234.00073764153
2711,120394.5807136171
1147,174490.26853492082
757,138223.39281194756
2623,86732.28496808377
2378,154278.428480996
1413,134503.41375328298
1722,230428.630510568
1112,220353.26413930592
1623,183699.55415394207
1201,180949.0082038569
1513,122432.7146567736
957,243106.0900375991
1171,271845.601885194
1145,191631.70019126602
2726,225772.47334037998
703,152237.54177052862
760,90594.72553979214
1964,134224.78115558103
2512,172329.48364341838
159,145070.8547889493
1281,166945.40206417209
468,180892.89798748057
290,119799.0273357985
665,107842.43261524686
1463,280001.0110692108
1792,217942.87597312994
923,128112.24325658631
500,284356.9296248209
1408,144780.27544637228
331,87834.6618127479
170,130181.5946260807
2192,97167.03151065274
2571,316353.94432522595
2314,162673.92595047306
2647,98314.43037552928
422,440915.1169074625
2457,405642.6639173332
1838,215468.90441277318
2805,256474.64582581865
1645,153785.13856458134
1711,317103.7422475355
2825,274653.8599463368
322,382581.8883725215
2103,282304.62924914586
342,115178.25019897374
600,102646.21999780215
488,190695.75303329443
1725,345029.925443476
2246,266093.41079012287
2847,161486.52199260544
806,243351.00680351403
530,240824.58975278612
963,183852.26772007378
2678,91184.28039089336
171,94976.02668393904
2401,462335.85127976915
805,215029.69925280244
2259,230247.02749099594
1748,180574.00217641395
1361,130627.55821703734
1677,127571.9163106856
1406,142724.40041780105
2322,231196.8294153963
688,156488.11421462518
143,131529.06971139787
804,195405.15639009612
1214,153997.56502358144
2828,153715.35533131074
1999,196803.1320742221
2467,189386.53614037496
2665,146993.85168633275
1538,344948.0167142148
398,105708.48862658006
2822,130878.38130345239
2157,151231.89428239444
1856,171514.32808512842
1269,94153.58306895358
2570,114839.90475069839
2320,250264.4611240366
1517,115665.8453073292
2304,119037.94585904205
1312,102373.48598091285
2012,126579.94470258898
506,216801.87484213655
2865,177413.99160599636
2367,116435.87901700183
554,102443.79820576613
238,125428.04602341886
1954,107838.26724652412
2488,132128.70128977235
2291,103614.76639279105
1969,95109.0588027271
2725,152599.34062766173
1482,156421.41680498084
2763,195054.8905981581
503,240699.25393357372
1584,242300.0152016816
1531,141038.953648398
2210,157266.31541304832
459,357110.7386719868
556,123409.92826492708
1347,137224.23089456512
1290,90101.69802859245
1388,104020.16182833044
1571,175697.6830297302
2754,210779.09667340608
765,127994.51216082535
2494,116582.36572291303
2870,186563.2671462135
7,214461.36110593818
1114,243313.38212976506
2418,292887.2247685709
291,114328.13462921116
18,386740.3286150066
39,369602.77579875226
1001,273042.71721784706
2442,244706.42120918378
616,124465.08466819211
2680,72280.56988107304
1414,108848.98814202209
289,137953.7784529906
40,253011.54980665146
860,120355.74656434343
409,131442.87814997256
673,145410.2208973785
2427,181031.06856923157
2036,207392.07464974292
2564,141955.2019401621
642,172142.87173771943
1008,174507.7941445479
1908,138954.65172769746
2519,196218.73802272326
1369,97251.83592520004
2855,151001.1194932366
712,90937.48978138491
1943,102039.77330150433
1958,131193.17007095742
107,166468.87727957612
2295,189081.38301882445
704,98443.15893170626
676,123927.94895237524
259,174875.26180115753
93,281943.171558554
106,234135.42672560827
2315,180272.91344419404
1050,111702.53161474009
1095,195515.15162566103
2709,133209.5906317488
758,145648.1684808227
1496,158791.15279627682
2370,127138.63229548924
2458,274014.2826178858
2733,131078.96597114723
161,310801.7173260365
726,150240.0804600104
845,208911.09894476642
947,260414.3410173573
2232,110374.23236272919
2563,131723.283674708
2299,139632.38880120422
211,97919.17078447879
605,167956.21244927033
1478,207205.73128087693
2247,268080.261126281
2274,181350.69540784744
2869,191850.08187953665
967,218396.97575579394
2656,113406.27409027156
667,220611.8121698876
1042,117636.63940370898
2023,152101.18320659496
2447,420726.9277764724
2055,115946.4597563608
2275,300024.9447544086
2204,164657.31495685928
1563,269547.21224002895
483,214365.72178626872
796,135632.86857488382
1526,134539.0295511563
2042,157414.6384854442
442,356583.1028357567
1693,337206.0476548963
1468,207274.13322748398
1430,171896.9622316646
2605,170285.28297999897
1529,167388.29727809795
335,125624.43885564564
1287,132408.89526543603
31,111167.41860500918
1785,292470.28415507067
82,156021.93167032977
2620,125020.29590129505
252,195631.2667449399
721,84122.25254643154
2165,195976.9742392329
2316,168119.14150755238
775,123300.69419387325
1558,103108.626008497
17,196440.86381176306
1022,238855.55171928933
925,116722.16614786856
438,298691.6914607882
1270,133119.6995903891
1272,115629.16512250296
215,130227.75443554699
266,220031.30305019568
2402,276336.1924333891
1250,115827.68678543274
1984,118960.35846839905
1279,133896.37299403656
377,265950.1270698571
1252,132563.11956166674
2156,261710.8190492707
499,324645.03670396976
1374,115446.9429118335
2898,247204.14057102217
401,106640.12307662328
2721,175984.17253379567
2078,254047.31966317174
2589,119191.2765115073
1946,222481.59755033068
1334,120834.51604399509
2781,238004.45563123754
431,429787.5400365736
576,204570.3601410975
1474,197475.78715772685
2254,133625.92043210223
2155,291799.09487813694
885,103394.95158563991
643,123809.88949392654
1944,124903.16450205552
480,203710.67111099273
2845,114026.30042849666
2387,305072.0139916188
2407,212157.61178922933
2527,151666.28153598396
2514,154613.61132107253
629,165741.69606549043
80,197489.34496099275
1876,131721.24203201666
1546,123314.45231902105
2518,164240.5885441349
2347,157185.0437630784
783,183884.3593597663
1322,81372.6374122053
194,91471.57764324674
1770,293429.4961184596
2143,139753.83593442087
1229,198696.81668063306
511,287154.0866482827
46,214536.5587578684
1348,159273.93230180157
2465,187499.74076991068
387,236341.05208610385
873,206370.54620836375
1918,107772.15879026405
2764,231063.35134581334
2184,117583.39068731008
934,157336.24471296376
1920,126907.96530870734
2631,140321.35335914232
1768,803512.7531411974
2040,117122.03480024551
1749,223936.6498510337
834,212150.38191885845
1457,251856.85631256708
79,120400.21095034256
2302,111449.02494382157
1817,131018.68412962284
2755,238783.39716456863
359,170742.92614346716
2059,112896.0758417829
2092,238130.89026372298
2516,244942.64964224095
150,106593.3970378884
1656,137548.5602214388
83,106624.2647223276
2411,192872.13650919255
795,81182.94842468337
2312,246611.4509582045
2917,102282.18085816763
1624,177342.44420948275
2215,301746.48769403214
1211,146083.99397383112
1485,162753.72956897423
1024,165012.49098656612
570,203371.5208610844
2874,128737.37980456465
700,148801.80850748086
2756,215752.01791759103
2022,170341.20534071472
583,206063.92246485024
2392,341014.18530109717
2424,211531.8643143063
212,108531.83463261784
736,125920.29638744387
1610,155774.7431721675
890,122460.69844119663
467,179784.67508034414
578,229837.7714066847
1747,172338.53831729258
1149,164217.54348460873
2758,243442.65236808994
857,121600.12824087951
2219,264576.07059234177
733,112375.03122648019
2909,127621.87272843267
1798,275726.3761203375
235,123805.72655504257
2366,139071.07727820813
1027,123929.21038060098
1195,126877.54386656266
1303,66771.88953334234
148,171000.2519428768
608,147143.06151699985
2515,186082.11178631752
821,300172.4716172103
2500,272797.61199807306
745,116946.92702266139
741,125457.98257395743
1611,120772.50921629756
2532,117335.48703692843
1081,226036.42831931662
1692,461656.7452737183
2520,187427.73670108122
276,105125.74039884868
1992,130330.76903735781
663,65235.04946787836
418,129822.21034049972
1733,182860.1699667825
2359,134773.81526381834
253,192613.9261993768
1518,168252.8174964093
2035,139669.83543238937
2919,93947.22041410865
1540,212495.43433910812
2120,141941.74954641814
1674,191783.4293646976
256,133259.68094884735
2361,101808.84823478141
978,94172.09170303322
2280,156814.7556414977
2095,223445.63782907624
1709,327976.89538953925
2801,234773.56175879735
1246,106422.29583458259
2373,117891.65942863956
1055,269580.3113545261
2017,117692.58951280893
1099,283481.40586415573
1344,91674.65244183187
835,164003.8808290735
1117,218117.74672962326
2043,93340.54001786743
2085,123410.79814335311
410,156018.82231649398
2650,106938.59052239035
2867,153180.68440167984
1668,113855.06369297155
1161,173472.2408253264
2122,165358.82965097396
2539,130057.83391854152
1047,138308.54325195123
1445,120158.26192303438
541,138692.00411721217
569,242782.79345002878
1276,120367.09827129797
918,139042.4710488507
326,170694.60865607188
1936,123743.05195855386
895,99565.79151930787
257,133549.53454371824
1241,170772.66263089515
1545,120570.28320534814
1189,165065.7544597577
270,148725.02801568728
2066,196487.62834135105
693,108241.81830575598
1259,154452.339776689
2916,148712.50292313306
2321,304164.6084840112
1977,105261.64532511667
1895,154240.35232431497
1240,150594.24696507392
85,141019.28423000625
1823,112759.79964000803
825,297825.59065017354
110,224972.02732693544
697,120242.9222692537
2297,101829.85400599823
1231,126029.34356405026
1355,129147.86043216614
968,361339.9285640254
584,210859.44524317211
1315,115376.76143846565
1606,132925.85705957012
206,112374.59396162223
1685,351122.73374434264
2016,137980.87230372807
869,207104.98372386128
2135,119073.4337411541
2346,163907.90284598613
2430,233029.69728611485
2198,95563.83846009472
2652,113924.10465375871
27,111662.82481287378
241,171457.24855992696
906,119977.91306127461
1506,112822.43282977218
2098,369737.8075141045
1435,210123.929331473
2213,111227.98222660685
1274,121562.64512226528
743,65276.79304962387
1737,196946.99551252174
2797,274322.91633451305
2185,76398.31583041586
58,169767.68550399077
830,192067.64154087473
808,117096.1444813265
680,151276.43213814605
1153,110791.87213193496
1291,142917.38250371002
1818,151686.57224806014
2161,182479.6378539658
1883,120055.08806088191
350,389339.1003763533
2473,151487.18952574593
295,167508.13606774545
293,196193.1203964574
859,115503.8943338559
288,83058.28229638922
1578,146341.02793062822
102,170333.50456096235
2831,178399.19665729647
1030,168601.72140350885
2551,127010.00878901308
1286,134677.17597174936
958,332502.0345360816
776,117892.73051061561
72,216093.75929173987
2263,268508.4950858205
1866,137124.0984401108
2876,80511.65910274231
2146,280329.1120425952
103,168229.40777453824
1500,150358.90121471588
492,180643.53935486646
167,129645.95106732512
2597,118972.40733595465
2685,115377.54572653494
1035,136711.93493405782
1220,70252.52209479193
2602,130809.79318579336
2159,221505.13085376172
695,139636.35401069344
1109,241688.81243695304
640,170138.1741178595
1652,145890.61721181942
2090,176993.033919699
1188,195435.55848919522
2345,232594.45629448278
1059,452392.3283057932
2751,236618.2746242876
128,203608.77745391734
1523,155915.7931465511
2925,150014.942812241
2145,312300.3915339545
1121,217907.42987915993
566,333056.9325133395
565,209262.15357814994
1331,134005.88125892167
2928,118404.31798853212
156,131167.33063763555
797,156451.76916981363
327,104682.9696626182
2859,134238.07992995353
1453,107540.40616448771
1762,359918.0550895103
1868,198148.88559310144
1760,177901.843616138
1113,266803.9471719818
1812,181287.8488846343
117,150436.5410686924
1142,210159.52922622973
2342,362541.9249581716
927,127243.04292449832
2478,182559.97402889683
655,89253.92496305435
2064,116427.25821479084
369,236122.3970965692
2239,123645.73015705711
2732,207614.03960698543
1653,160186.08453779257
959,205460.12680925906
2395,352132.81005959
1412,106371.76043227983
271,262348.45269683783
1484,159588.48530234583
1497,148022.4424795169
552,144080.65418087319
2,116335.36274784521
1855,297967.0591901119
4,267872.7111386743
2292,151839.1626951409
134,140130.48042637698
646,110488.20997268052
42,335210.1608402689
532,216659.31689971645
713,103308.39132307326
2561,122216.63044266241
2360,126872.2690384831
1333,126699.0648244815
1407,181361.40407878454
2892,271379.0821097442
574,221457.93676367425
1227,185385.29383390272
2591,213533.70446859096
1476,201709.1894936136
1125,273941.64211306855
1446,120556.27700805194
408,115212.28268108117
1101,281870.7628820088
2251,194321.50207683173
373,186450.16250063461
2554,117499.41824436808
2382,280329.9219751835
1985,88723.98339473375
519,212779.69654606242
1093,191386.58535334046
864,268310.18637927657
2889,137896.98328200183
2308,189015.24980681905
986,141489.14805689015
1302,136025.59660228973
585,145396.13535917245
2708,140336.78423985123
147,127319.69125702989
1441,220029.33764797935
383,161168.63419141356
285,164457.52338248788
181,114272.17166312503
358,161942.60302786957
780,168964.29234896103
258,192304.88088505156
1865,201095.41652563674
692,129858.25900374776
2902,334275.4761993948
508,273641.7465445606
2638,135606.94596911388
36,151952.59434620116
611,164550.41668684693
2281,115343.49624200953
1678,138744.59171334383
1696,517020.40173170203
1557,92359.45042199946
2180,147895.7642958386
1726,232784.14488040828
951,132184.29315865829
267,238494.51200073096
2706,131149.89176393248
2221,212081.26362715234
1357,150387.63115730966
2901,319621.5651192585
347,178997.87320604487
2164,184179.8664472969
1586,314476.31148376706
360,165873.93139782822
1769,211893.81093842283
2617,141104.61373896463
1879,153224.5202325478
991,210670.6920399189
1535,115454.62645756562
1191,152866.1530219633
1579,200321.8294341436
1882,132550.45146993265
1510,120502.58670393717
2196,147556.8151522312
1845,173442.94249932788
2336,397635.31807601335
942,101295.91638280019
861,123066.70269489705
2555,102532.54271192837
1392,146546.48672392254
2099,287970.25787748647
1543,133364.7671361211
948,289541.5234884306
1239,154975.5105939487
22,171128.6164944572
2796,237132.0570606845
2747,169788.14002518062
92,290152.1477999854
210,160556.212650212
1858,214996.54822190435
2228,166738.75474295407
447,220692.46846622764
827,244927.72515018284
1649,210189.56645299256
682,128235.23392953807
2698,115265.48839524505
494,165006.0048035801
214,104270.57965197723
2441,234745.31783633868
2679,107251.18596023186
1336,122727.64274594137
465,191886.7356692575
1524,121391.53687485878
2543,112013.63706405276
631,123447.0649518726
2452,313984.24067576113
228,148114.46621621068
126,154333.9159908019
1092,213472.9222657973
1122,210054.10990100738
932,192496.47179811724
1980,94952.69526566334
2171,112092.85340011596
551,145466.2370183664
2768,160118.0360737437
2056,114026.89118857442
1159,406048.2681157806
2645,114169.23447903102
1174,168381.2886835594
2266,206556.78800503482
2462,424175.4758461335
1219,137730.2351322187
2922,181291.2650229264
118,136839.20690389996
474,192478.07283050512
2576,149263.24191702725
872,294644.8579054542
1077,230621.36022627866
1536,136979.53453493884
1150,123754.4968683268
2341,297931.1620559379
1931,140042.90170833332
2785,120379.56711915456
2538,120060.28137120085
597,202965.0665031935
464,186648.6181647893
233,218188.81458697063
2169,122254.27520773376
2123,154960.71039594628
1867,161124.43246291147
137,272187.3357364039
515,222143.44476022714
933,129614.84103025656
2784,147402.98703650312
972,166702.12138795442
599,156252.63539502336
2614,120431.48565920068
2582,133914.90147247852
1409,155095.8007071102
175,98527.96333717913
352,210904.36383644518
976,105115.24016229314
2134,192383.80458404782
984,106204.780515217
2396,364593.5758766835
1673,145269.9791227232
404,128261.44149946129
607,168392.6631282985
814,165771.53469967408
868,195479.7897231533
2271,203576.5597892089
1633,232241.13585066766
337,176471.70753686555
2765,152305.78267756887
1746,237748.11850668135
368,354626.81967886
2806,200014.25213648932
1662,171171.82062370572
1234,204814.67472329838
1373,130957.52367355404
1672,106842.52388934011
1939,115279.60911100773
